,Company,Test R2,Test MSE,Sector,Highest Difference,Highest Difference Percentage,Average Difference,Average Difference Percentage,Model,Evaluation
0,OPMS,0.9915588000035209,201.23771574863363,Basic Materials,101.6064644041395,20.25593880706708,-0.9878976793934833,-1.1382744017013395,Multiple Linear Regression,Inter-Sector
0,PACK,0.9873978053387605,64.57628392020844,Basic Materials,17.099198288293394,11.535829829940162,-1.2470485940402098,-1.007703563881432,Multiple Linear Regression,Inter-Sector
0,PBID,0.9953144071491684,477.84194480096716,Basic Materials,169.98455695354858,15.444283414518045,-1.5758578956525353,-0.13497171300773658,Multiple Linear Regression,Inter-Sector
0,PDPP,0.9946203550223203,60.45009079113442,Basic Materials,34.57701031367037,8.990408468136708,-1.6710936363770534,-0.8692132016997293,Multiple Linear Regression,Inter-Sector
0,PICO,0.9932678000773213,1431.1984118944026,Basic Materials,890.5217736917089,37.508708163275365,0.5829100883353956,0.3177473050528924,Multiple Linear Regression,Inter-Sector
0,PPRI,-0.8021672120778227,121.10200634078778,Basic Materials,99.1037331878112,95.29205114212616,-1.1625182869275803,-1.33602997765419,Multiple Linear Regression,Inter-Sector
0,PSAB,0.9967667701608859,29.701354233599606,Basic Materials,34.76988382248015,16.216631251893446,-1.5431454935968496,-1.4232325614501276,Multiple Linear Regression,Inter-Sector
0,PURE,0.9898098103930546,211.63857904357886,Basic Materials,84.26385415447942,22.34475322680101,-1.402767204476524,-0.8800746176755901,Multiple Linear Regression,Inter-Sector
0,SAMF,0.9833929610104145,1179.4107042527264,Basic Materials,446.4367486895294,23.74663556859199,-0.5121569101319782,-0.2657173494781848,Multiple Linear Regression,Inter-Sector
0,SBMA,0.9844045505489559,143.66689250121226,Basic Materials,62.39917164326539,17.30694362721177,-1.6959661576614953,-0.8104934190985026,Multiple Linear Regression,Inter-Sector
0,SIMA,0.9918243646552678,96.38130931170006,Basic Materials,109.95262519731148,34.1872284261384,0.32137705614532347,0.065360470304164,Multiple Linear Regression,Inter-Sector
0,SMBR,0.9975910395290786,2517.2267963635713,Basic Materials,580.3362676127413,19.205284912460456,-3.3980316031469973,-0.5371499569692948,Multiple Linear Regression,Inter-Sector
